track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
1S4vILROGmgYIbk9hyPKLy,Dying Inside to Hold You,7JLwBH0X2G8tgHceqvOu5B,Timmy Thomas,2BkC2kGXdUtkU5gzZ37Klo,219400,2012-06-01,54,0.696,0.534,0,-16.453,1,0.032,0.0271,0.000105,0.274,0.732,101.498,3DmMzbjqvZ2PPGlQTZwiDl,OPM DISCO RETRO
0hrBpAOgrt8RXigk83LLNE,The Sign,5ksRONqssB7BR161NTtJAm,Ace of Base,5UwIyIyFzkM7wKeGtRJPgB,191240,1993-12-24,72,0.808,0.786,4,-6.897,0,0.0447,0.00928,0.0701,0.0574,0.899,96.987,3DmMzbjqvZ2PPGlQTZwiDl,OPM DISCO RETRO
2Vi0fxL1fyE7KrKt3JihJn,Build Me up Buttercup (Re-Recorded),4GITZM5LCR2KcdlgEOrNLD,The Foundations,2VuaUQ4Jft7SAqGiTquqBg,185480,2007-01-01,0,0.707,0.814,0,-7.364,1,0.0367,0.158,2.72e-06,0.106,0.922,132.062,3DmMzbjqvZ2PPGlQTZwiDl,OPM DISCO RETRO
01iyCAUm8EvOFqVWYJ3dVX,Dancing Queen,0LcJLqbBmaGUft1e9Mm8HV,ABBA,79ZX48114T8NH36MnOTtl7,230400,1976-10-11,0,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,3DmMzbjqvZ2PPGlQTZwiDl,OPM DISCO RETRO
7BakrgULQePsPDnSsAxsMg,Hey,6HzXy1FnFAPyaNmyXuPJL3,Fatima Rainey,0qmkUyRZXFjckzqoqzObpd,251936,1997-03-15,52,0.763,0.657,8,-7.47,1,0.0594,0.0453,1.96e-06,0.037,0.519,93.029,3DmMzbjqvZ2PPGlQTZwiDl,OPM DISCO RETRO
4Y6cDd4EPHcEbiUKdyvNwM,Macarena,2JXn03fudjyRkQ1Ye9f5rk,Los Del Rio,4bwxtHOuh3Z1AI672en2ap,251293,1993-12-13,58,0.923,0.679,8,-14.019,1,0.0888,0.428,0.000131,0.0908,0.965,103.017,3DmMzbjqvZ2PPGlQTZwiDl,OPM DISCO RETRO
3lLdIbqBIHjOtszyDXMtiX,Macho Gwapito,77hvqYqKgIrS1SC0BhRdQx,RICO J PUNO,0xpCsmJjFYnt7ADjXWVVrZ,180386,2009-02-04,0,0.606,0.905,7,-5.297,0,0.115,0.177,0.0,0.173,0.818,142.183,3DmMzbjqvZ2PPGlQTZwiDl,OPM DISCO RETRO
21I9ZQ0EXYPtN4KqKBCzPU,Babaero,05QLUMCFhUj7MAtXVPsvPR,Randy Santiago,0xpCsmJjFYnt7ADjXWVVrZ,324120,2009-02-04,0,0.786,0.728,10,-8.235,1,0.0337,0.227,0.000133,0.0934,0.728,128.812,3DmMzbjqvZ2PPGlQTZwiDl,OPM DISCO RETRO
6UEfyhyfhYQsyipxOd95Ie,The Ketchup Song (Aserejé) - Spanglish Version,1e8GEl48ktvfDpruMKB6Oe,Las Ketchup,5Fs94v1xXPl8Q1mTMWMTLO,213973,2002,67,0.607,0.923,1,-6.777,1,0.0948,0.0193,1.1e-06,0.0924,0.868,184.819,3DmMzbjqvZ2PPGlQTZwiDl,OPM DISCO RETRO
1osglvsccU0oGsHPYHjyuR,Magsayawan,1JygQfeB7OmzophGsgNwSb,VST & Company,6gtDwgUmbV3QS22nkScqVD,187000,2008-09-18,52,0.697,0.546,0,-12.769,1,0.0395,0.0298,0.0646,0.15,0.75,129.179,3DmMzbjqvZ2PPGlQTZwiDl,OPM DISCO RETRO
6YSmQXJmGZ3Ry9artEOBlT,"Awitin Mo, Isasayaw Ko",1JygQfeB7OmzophGsgNwSb,VST & Company,4ChhVUHMxacGFpuwEH32eB,277706,2012-05-16,0,0.57,0.881,9,-7.271,1,0.0462,0.114,0.000132,0.352,0.799,128.217,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
73A8U2bdhDtEpDJJUobrna,Katawan,7JJ3NfHRSDv3d6IBBGxtMH,Hagibis,4ChhVUHMxacGFpuwEH32eB,367506,2012-05-16,0,0.722,0.93,9,-6.383,0,0.181,0.0265,0.000122,0.128,0.421,133.781,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
0DzGcsiC8pSsT0QeQrtGWr,Nanggigigil,7JJ3NfHRSDv3d6IBBGxtMH,Hagibis,4ChhVUHMxacGFpuwEH32eB,280986,2012-05-16,0,0.552,0.893,1,-6.097,0,0.0733,0.148,1.64e-05,0.299,0.614,132.466,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
6I7OvP2UogLLNHqtIpSx4H,Mambobola,5E5sr7RkHU6tdxk5G8zF4A,Zsa Zsa Padilla,0xpCsmJjFYnt7ADjXWVVrZ,262053,2009-02-04,0,0.799,0.802,0,-5.692,1,0.0356,0.0773,0.0152,0.0691,0.929,133.858,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
0kBKRheod7wCYBHAqUJwRV,Ang boyfriend kong badut,65QcnpMJFv1yogXwoOe97v,Cinderella,0xpCsmJjFYnt7ADjXWVVrZ,169440,2009-02-04,0,0.738,0.449,0,-7.606,1,0.0327,0.602,9.58e-06,0.236,0.935,128.27,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
66ESsO3xT1QOl2oJ8iB4LV,Manila,4sEykiNSzZbkFkNXTb1bVd,Hotdog,0xpCsmJjFYnt7ADjXWVVrZ,180373,2009-02-04,0,0.842,0.559,1,-8.668,1,0.153,0.136,1.93e-06,0.0928,0.498,117.589,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
4IEowaKRwaRpy8Lc8sLn8a,Urong-sulong,3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,0xpCsmJjFYnt7ADjXWVVrZ,210320,2009-02-04,0,0.812,0.794,9,-5.299,1,0.0465,0.4,2.03e-06,0.0636,0.862,130.273,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
0DtvZOXK4HeGGUpBOPjS1x,Kapag tumibok ang puso,4kl1LM3rjWg83OBrmNlzOZ,Donna Cruz,0xpCsmJjFYnt7ADjXWVVrZ,234413,2009-02-04,0,0.749,0.778,2,-4.288,1,0.0325,0.11,0.00851,0.107,0.795,125.421,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
1ldf3edskJfNrtlrOfVFSm,Ligaw-tingin,4KYUuOPDT1JxLuJbcyWtky,Leah Navarro,0xpCsmJjFYnt7ADjXWVVrZ,195360,2009-02-04,0,0.562,0.816,2,-5.856,1,0.049,0.561,0.0,0.096,0.802,129.367,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
0qsyF8rhSxSl1wHANNK6kE,Nosi Balasi,1KoRj2ZFjBc0xgcgMNBMIX,Sampaguita,2bvNAjzaLK41tgvFIcfOlQ,263066,2010-09-08,0,0.507,0.722,9,-10.382,0,0.0447,0.0377,2.37e-06,0.158,0.504,139.859,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
150xw4B7MywbFtNuzaeOp0,Bonggahan,1KoRj2ZFjBc0xgcgMNBMIX,Sampaguita,1VjN1SV5s4GZ4AnqUjXKct,221586,2009-02-13,0,0.556,0.95,0,-7.695,1,0.0564,0.00913,0.016,0.12,0.865,143.009,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
0lQafekCW8ivK6T5oD1upG,Mr. Kupido,0LyfQWJT6nXafLPZqxe9Of,Various Artists,1sTYcyE0d2Qghs2rcPg0aV,221936,2007-06-25,0,0.648,0.645,2,-10.031,0,0.0357,0.361,0.0,0.307,0.836,126.335,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
5WgmB8En0PJs5lM8Icv8Qu,Di Bale Na Lang,0RHiqaoRCsFLPeEuj3OQz4,Gary Valenciano,4QUP9Ugxg6cp4f6rKibbzD,285884,2003,40,0.83,0.667,0,-9.206,1,0.0373,0.0683,4.1e-05,0.0537,0.902,117.966,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
5z1cHXrRZW4Gdon2f9AnZE,Eto Na Naman,0RHiqaoRCsFLPeEuj3OQz4,Gary Valenciano,3T8Hho4s0y2nYI80Fq6k6k,230574,1989,26,0.749,0.521,8,-15.663,1,0.0654,0.083,0.000209,0.106,0.949,150.611,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
56o6VQxJTThiHm9eqC3JKk,Laguna,1KoRj2ZFjBc0xgcgMNBMIX,Sampaguita,2bvNAjzaLK41tgvFIcfOlQ,324053,2010-09-08,0,0.41,0.693,4,-10.69,1,0.0969,0.214,1.22e-05,0.14,0.674,141.092,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
5t5Rp50Ut1oFLyiyXILvHj,Hataw Na,0RHiqaoRCsFLPeEuj3OQz4,Gary Valenciano,38WCRGG2e0o754KwoUuS9l,306642,1993,27,0.716,0.767,9,-11.275,0,0.0716,0.0193,0.00549,0.023,0.945,119.487,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
0uL3eq2rqafFgKB6iNMr76,Balong Malalim,6oDv9jvnizh7RgEHbOwxLK,Juan Dela Cruz Band,7DEmJuYG1Hw9B5gGrO6tjo,155893,2008-03-07,0,0.666,0.806,2,-7.262,1,0.0489,0.0356,0.00734,0.135,0.875,120.031,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
6lSWdFktT51Dz9SMWebFGB,Legs,7JJ3NfHRSDv3d6IBBGxtMH,Hagibis,0xpCsmJjFYnt7ADjXWVVrZ,322680,2009-02-04,0,0.744,0.849,2,-4.122,1,0.0625,0.134,1.56e-06,0.0772,0.825,133.814,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
4ep1R2y3S3kqPK3h0trHtJ,Magnifica,1JygQfeB7OmzophGsgNwSb,VST & Company,1edLtXKW4leWB1YtYGhHTD,266680,2009-03-25,0,0.608,0.638,9,-12.932,1,0.0393,0.00615,3e-05,0.0668,0.737,132.022,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
6cvVK87JydM8Bf0D9Ws7TU,Ale,2hk1NCZ5BypYFAaygX8Ilu,Richard Reynoso,6j98TiZxN0LWFRbHza4emA,274453,2006-10-20,5,0.746,0.736,7,-6.859,1,0.0305,0.201,0.0,0.35,0.836,124.749,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
7GWk4Sat9MZA34TNFEDbzS,Kapayapaan,5jjulx3unldBbDDqduPA7u,Tropical Depression,3Z9vtM56WGwiqIMq9WzDvg,286000,2002-01-06,0,0.739,0.426,9,-16.403,1,0.0774,0.0753,1.28e-05,0.0988,0.731,95.993,0Y0EhPQ9vjUekUCSjtaATa,OPM Disco
5B5JRx3GyCNxUwFErtxGuB,Magsayawan,1JygQfeB7OmzophGsgNwSb,VST & Company,4Dx2h3OfJEvmzCD7CORGAL,184733,2009-03-25,0,0.683,0.704,0,-7.715,1,0.0356,0.0637,0.342,0.381,0.713,128.693,4AKCr6ZPtGLHifagSBWTDq,70s OPM disco
55ECCWiIzZ9LVJzMd3hqCN,"Awitin mo, isasayaw ko",1JygQfeB7OmzophGsgNwSb,VST & Company,4Dx2h3OfJEvmzCD7CORGAL,277706,2009-03-25,0,0.566,0.871,6,-7.151,0,0.0466,0.15,0.000216,0.37,0.799,128.185,4AKCr6ZPtGLHifagSBWTDq,70s OPM disco
69M9brb8GXkxm8tG5915CR,"Rock, baby, rock",1JygQfeB7OmzophGsgNwSb,VST & Company,4Dx2h3OfJEvmzCD7CORGAL,230706,2009-03-25,0,0.659,0.942,9,-5.837,0,0.101,0.176,0.0139,0.311,0.698,133.041,4AKCr6ZPtGLHifagSBWTDq,70s OPM disco
3bPCRboWO8BOWiyBRNp3HW,Swing,1JygQfeB7OmzophGsgNwSb,VST & Company,4Dx2h3OfJEvmzCD7CORGAL,255960,2009-03-25,0,0.516,0.807,0,-5.544,1,0.104,0.0308,0.0066,0.279,0.502,131.958,4AKCr6ZPtGLHifagSBWTDq,70s OPM disco
7l6TVGnTAxslJnQHET3A8y,I-Swing Mo Ako,1JygQfeB7OmzophGsgNwSb,VST & Company,69rDqlyVlRanqBUhqPX0vj,174826,2008-09-18,0,0.572,0.557,3,-12.724,1,0.0628,0.112,3.51e-06,0.142,0.797,127.018,4AKCr6ZPtGLHifagSBWTDq,70s OPM disco
59O3mFUIzRnRwxUGQUxPFi,"Step No, step yes",1JygQfeB7OmzophGsgNwSb,VST & Company,4Dx2h3OfJEvmzCD7CORGAL,169573,2009-03-25,0,0.586,0.767,11,-6.101,0,0.0564,0.021,0.0481,0.0713,0.724,138.362,4AKCr6ZPtGLHifagSBWTDq,70s OPM disco
1DaL198fRwRLW9637ajlgz,Disco fever,1JygQfeB7OmzophGsgNwSb,VST & Company,4Dx2h3OfJEvmzCD7CORGAL,215826,2009-03-25,0,0.622,0.769,2,-5.849,0,0.0344,0.555,0.485,0.158,0.818,105.356,4AKCr6ZPtGLHifagSBWTDq,70s OPM disco
6IA5SB14gD7wclnqTW1u0h,Dance with Me,1WHYTMWSXn7ix7PAO82FEX,The Boyfriends,1vGuMWLzC77OJm4FtNp4v6,222406,2001,31,0.731,0.614,6,-11.811,0,0.0427,0.0216,0.0707,0.0599,0.968,131.871,4AKCr6ZPtGLHifagSBWTDq,70s OPM disco
5UraKNn0D60UdyveXJo7Ca,Hindi ko akalain,1JygQfeB7OmzophGsgNwSb,VST & Company,4Dx2h3OfJEvmzCD7CORGAL,197200,2009-03-25,0,0.667,0.671,0,-7.462,1,0.0322,0.736,0.593,0.111,0.563,133.803,4AKCr6ZPtGLHifagSBWTDq,70s OPM disco
7ADX1hXl4eB9Qqkjp5bkQy,Annie Batungbakal,4sEykiNSzZbkFkNXTb1bVd,Hotdog,4YHeIyLIYt18RRo97uhpAl,196560,2005,39,0.774,0.901,10,-5.676,1,0.0437,0.0241,0.0157,0.0407,0.829,128.372,4AKCr6ZPtGLHifagSBWTDq,70s OPM disco
5gZX3mL8hbcQnY1n1IbTf4,Macho gwapito,77hvqYqKgIrS1SC0BhRdQx,RICO J PUNO,5zrxFkGsIKNKstejy4Jhs3,179973,2008-07-18,0,0.604,0.89,7,-5.859,0,0.124,0.159,1.12e-06,0.177,0.825,142.173,4AKCr6ZPtGLHifagSBWTDq,70s OPM disco
0bFATMUiZOpzWhny5zIew1,"Beh, Buti Nga",4sEykiNSzZbkFkNXTb1bVd,Hotdog,4YHeIyLIYt18RRo97uhpAl,163346,2005,26,0.58,0.942,11,-3.636,0,0.0579,0.0264,0.119,0.054,0.598,98.468,4AKCr6ZPtGLHifagSBWTDq,70s OPM disco
2ImyZMH0FM7JB0jGnF7QPU,Swing,1JygQfeB7OmzophGsgNwSb,VST & Company,0Qwkow0ynpA4T1mJ0fJQgk,255960,2012-05-16,0,0.509,0.822,0,-5.688,1,0.11,0.0324,0.00509,0.261,0.505,132.039,4b10bxV1N4alX5jyoLro6T,70s 80s OPM Disco Fever
5GMyYDPAowISXa36Tx9I9Q,"Awitin Mo, Isasayaw Ko",1JygQfeB7OmzophGsgNwSb,VST & Company,0Qwkow0ynpA4T1mJ0fJQgk,277706,2012-05-16,1,0.57,0.881,9,-7.271,1,0.0462,0.114,0.000132,0.352,0.799,128.217,4b10bxV1N4alX5jyoLro6T,70s 80s OPM Disco Fever
2DYuRUD7jYCxQXnv8Kmciz,Nosi Ba Lasi,1KoRj2ZFjBc0xgcgMNBMIX,Sampaguita,1HrmACdQwtEbhWnxJxHbhF,258573,2009,45,0.534,0.897,9,-6.341,0,0.0346,0.224,2.25e-06,0.352,0.549,140.933,4b10bxV1N4alX5jyoLro6T,70s 80s OPM Disco Fever
1ntStv6ufp9GOAL62OUnaK,No Touch,6oDv9jvnizh7RgEHbOwxLK,Juan Dela Cruz Band,3Nc4QucDPWU2fbjlzI7wGA,161666,1992-07-13,0,0.548,0.485,6,-13.479,0,0.22,0.177,0.0,0.252,0.906,165.281,4b10bxV1N4alX5jyoLro6T,70s 80s OPM Disco Fever
6n5xIguEx7BCkL9VUQttTm,Rock Baby Rock,1JygQfeB7OmzophGsgNwSb,VST & Company,0qFWT397hjpWz7swjRRF2f,241000,2008-09-18,0,0.622,0.894,9,-9.668,0,0.0742,0.242,0.018,0.348,0.807,133.477,4b10bxV1N4alX5jyoLro6T,70s 80s OPM Disco Fever
2G1dC02Jj4H3E08jTerteu,Bonggahan,1KoRj2ZFjBc0xgcgMNBMIX,Sampaguita,1g2pUltqSsj3je6Zikd058,225026,2010-09-08,0,0.578,0.867,0,-11.26,1,0.0533,0.0103,0.00483,0.146,0.903,141.877,4b10bxV1N4alX5jyoLro6T,70s 80s OPM Disco Fever
0pobQmvHou3syiOi6DRqiC,Manila,4sEykiNSzZbkFkNXTb1bVd,Hotdog,6KnvLQbkDLy4ZEpt8ONWYR,184146,2008-06-18,1,0.801,0.538,5,-9.578,1,0.131,0.285,3.16e-06,0.112,0.46,115.942,4b10bxV1N4alX5jyoLro6T,70s 80s OPM Disco Fever
3bSgXHfmcYNMgqJGTauGdZ,I-Swing Mo Ako,3I5ONm7nnP1LpvqsnA5dBG,Sharon Cuneta,2mkUsVVAk3OJ2OWaUEqwLg,175226,2009-05-04,0,0.604,0.727,3,-9.046,1,0.0566,0.0018,1.83e-05,0.0682,0.809,127.707,4b10bxV1N4alX5jyoLro6T,70s 80s OPM Disco Fever
0fq2dlauo1fH4tclsXd26i,Magsayawan,1JygQfeB7OmzophGsgNwSb,VST & Company,69rDqlyVlRanqBUhqPX0vj,187000,2008-09-18,0,0.697,0.546,0,-12.769,1,0.0395,0.0298,0.0646,0.15,0.75,129.18,4b10bxV1N4alX5jyoLro6T,70s 80s OPM Disco Fever
2vpldG5fMUgOSc3kQc1WAP,Oras-Oras,1WHYTMWSXn7ix7PAO82FEX,The Boyfriends,1vGuMWLzC77OJm4FtNp4v6,164623,2001,28,0.76,0.51,9,-14.669,1,0.0548,0.625,0.284,0.106,0.6,109.34,4b10bxV1N4alX5jyoLro6T,70s 80s OPM Disco Fever
1F19wTwmX7Wf6w7BKxbf9Q,Ang Boyfriend kong Baduy,65QcnpMJFv1yogXwoOe97v,Cinderella,5maiiPyD9dUefUzhZN3YQx,175693,2008,0,0.753,0.408,0,-9.231,1,0.0344,0.509,5.12e-05,0.158,0.892,128.18,4b10bxV1N4alX5jyoLro6T,70s 80s OPM Disco Fever
46yhsLlCqGNp2k0yjpPBvC,O Lumapit ka,2bAQgRKSt3UVLGfKFHJii8,Ella del Rosario,0xpCsmJjFYnt7ADjXWVVrZ,115146,2009-02-04,0,0.714,0.378,11,-13.114,0,0.0367,0.689,0.2,0.11,0.632,142.795,4b10bxV1N4alX5jyoLro6T,70s 80s OPM Disco Fever
0lvRERC1XQI9fwK3YUjtNC,Gloria,6qpeN0vSPQBx0B3sYeYxzs,The Nailclippers,5Kc2IrvJWj08oLlNFg2o1w,252066,1996-12-15,0,0.782,0.503,4,-13.479,1,0.0545,0.149,0.0855,0.133,0.759,136.146,4b10bxV1N4alX5jyoLro6T,70s 80s OPM Disco Fever
2qYtXUVaiElTUfNReDF572,Katawan,7JJ3NfHRSDv3d6IBBGxtMH,Hagibis,20aYXW6cd5ZuaSylfgTFGi,366840,2011-10-20,0,0.678,0.936,9,-6.877,0,0.32,0.0425,3.45e-05,0.104,0.267,133.785,4b10bxV1N4alX5jyoLro6T,70s 80s OPM Disco Fever
2froPvsDfRcgaN5T4a4Oms,Kiss…Kiss,1JygQfeB7OmzophGsgNwSb,VST & Company,69rDqlyVlRanqBUhqPX0vj,255000,2008-09-18,0,0.417,0.657,11,-11.22,0,0.102,0.243,0.00121,0.321,0.811,138.439,4b10bxV1N4alX5jyoLro6T,70s 80s OPM Disco Fever
5FsgOrDC9SRtb8JwDAb1tB,The Disco Rock,1JygQfeB7OmzophGsgNwSb,VST & Company,4Dx2h3OfJEvmzCD7CORGAL,185946,2009-03-25,0,0.62,0.83,0,-6.051,1,0.135,0.31,0.0112,0.331,0.829,125.382,4b10bxV1N4alX5jyoLro6T,70s 80s OPM Disco Fever
4nHaxoW9jK2BqJw8Wk2hfB,Laguna,1KoRj2ZFjBc0xgcgMNBMIX,Sampaguita,1g2pUltqSsj3je6Zikd058,324053,2010-09-08,0,0.41,0.693,4,-10.69,1,0.0969,0.214,1.22e-05,0.14,0.674,141.092,2wNNlDu8S2KI20mKDHl6zq,80s OPM Disco Hits
2n1TJruYCSsiWL4wUojeDr,"Awitin Mo, Isasayaw Ko",1JygQfeB7OmzophGsgNwSb,VST & Company,62OnFpD3QkQ1ehA97njRff,279333,2009-02-16,0,0.589,0.672,6,-15.17,0,0.0448,0.104,0.000641,0.299,0.878,128.186,2wNNlDu8S2KI20mKDHl6zq,80s OPM Disco Hits
6hPBZmWo9tPlIN9jtZROZK,Nosi Balasi,1KoRj2ZFjBc0xgcgMNBMIX,Sampaguita,1g2pUltqSsj3je6Zikd058,263066,2010-09-08,0,0.507,0.722,9,-10.382,0,0.0447,0.0377,2.37e-06,0.158,0.504,139.859,2wNNlDu8S2KI20mKDHl6zq,80s OPM Disco Hits
4M7Z5H89JEah5I2TUPIvg1,Disco Fever,1JygQfeB7OmzophGsgNwSb,VST & Company,62OnFpD3QkQ1ehA97njRff,218400,2009-02-16,0,0.63,0.512,2,-14.492,0,0.0384,0.492,0.493,0.275,0.862,105.339,2wNNlDu8S2KI20mKDHl6zq,80s OPM Disco Hits
4LmFbVr0exXOwaaokq8uqQ,Magsayawan,1JygQfeB7OmzophGsgNwSb,VST & Company,0qFWT397hjpWz7swjRRF2f,187000,2008-09-18,0,0.697,0.546,0,-12.769,1,0.0395,0.0298,0.0646,0.15,0.75,129.18,2wNNlDu8S2KI20mKDHl6zq,80s OPM Disco Hits
0rxHJznkwYizh1C4on9Bad,Yugyugan Na,4Ubb1fu2ERYr9YzPFKKQfU,The Advisors,3Tta895auL96Pf2uCh2AKF,151185,1978-10-12,26,0.729,0.594,8,-10.822,1,0.188,0.61,0.738,0.0704,0.399,114.178,2wNNlDu8S2KI20mKDHl6zq,80s OPM Disco Hits
45PkLXO3enxMoo4MVid5Zm,Babaero,05QLUMCFhUj7MAtXVPsvPR,Randy Santiago,0SC46boJBFsvXchAPvKHCk,315506,2008-04-13,0,0.799,0.622,10,-11.663,1,0.0352,0.186,4.26e-05,0.114,0.716,128.939,2wNNlDu8S2KI20mKDHl6zq,80s OPM Disco Hits
506BdFfS7jCdKezMubp5Gc,Swing,1JygQfeB7OmzophGsgNwSb,VST & Company,62OnFpD3QkQ1ehA97njRff,259666,2009-02-16,0,0.543,0.585,0,-14.824,1,0.0967,0.0127,0.0117,0.344,0.547,132.119,2wNNlDu8S2KI20mKDHl6zq,80s OPM Disco Hits
03J3I8n0aTTbi6TwzRPx2W,Kapag Tumibok Ang Puso,4kl1LM3rjWg83OBrmNlzOZ,Donna Cruz,7oPdBb5i7rBMSdNVlG8avj,242000,2002-01-06,0,0.791,0.495,2,-11.543,1,0.0376,0.336,0.0749,0.0854,0.954,125.386,2wNNlDu8S2KI20mKDHl6zq,80s OPM Disco Hits
3XSUrGa2uFUk0hsRf7PohZ,Urong-Sulong,3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,1F6pe1gpNBLPhehWnUypFx,209493,2002-01-06,0,0.793,0.49,4,-14.529,1,0.0439,0.341,1.74e-05,0.097,0.962,130.34,2wNNlDu8S2KI20mKDHl6zq,80s OPM Disco Hits
6ERkZrrEbom8UiyIi3NiFV,Beep Beep,6oDv9jvnizh7RgEHbOwxLK,Juan Dela Cruz Band,3vGOwNEkavrWg9OfvZLxnM,273560,2004-04-12,0,0.476,0.699,9,-6.475,1,0.11,0.00581,0.00367,0.0794,0.495,112.899,2wNNlDu8S2KI20mKDHl6zq,80s OPM Disco Hits
5A5JrQ21VoPkhIghqVcJoS,Mambobola,5E5sr7RkHU6tdxk5G8zF4A,Zsa Zsa Padilla,3vVvsy1eW6Iwe51HO5p03k,264693,2008-05-20,0,0.803,0.709,0,-8.196,1,0.0361,0.0671,0.0287,0.0485,0.932,133.864,2wNNlDu8S2KI20mKDHl6zq,80s OPM Disco Hits
