track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
4nd9cEo5R4jGNcgPHDm7Ar,Marikit,6kyw9sh7ryjy1GQdPYH3Yd,Juan Caoile,5EXcm2Fs0WdsNr6bHe9i7u,263348,2020-05-21,5,0.806,0.593,11,-7.672,1,0.0745,0.574,0.0,0.0981,0.784,143.01,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
47UUjZbqZjcrzELnFBB1Ht,Teka Lang,3FwNjtXQCdxpDOXmgJQGnG,Emman,0rceew9Oyt5S1NCUaou2Zm,196582,2020-03-25,2,0.586,0.169,2,-15.515,1,0.0324,0.76,0.0,0.0909,0.197,87.003,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
5hew0m0Jl7qGHI0wQnhOlx,Kawalan,007MmXwT1HwcXwuyROgNJb,Fred Engay,63eFhZw9e18z8GEW6wDcTR,164757,2021-11-19,44,0.513,0.686,7,-7.441,1,0.0542,0.111,0.00125,0.148,0.24,105.377,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
35yw6wTQcItHtyrbCAQV9L,Ako Naman Muna,7yaaxrkMOWJZXpIYHkppDH,Angela Ken,2B1YkkWaxGUQ4yOioli1ZX,327058,2021-03-05,60,0.713,0.258,3,-14.231,1,0.036,0.823,0.0111,0.0838,0.214,102.008,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
0EtkP3TUHvTeDIgrpgMS8m,Mana,3g7vYcdDXnqnDKYFwqXBJP,SB19,4bieHSYaRSMRAoDF47qfSf,243676,2021-07-22,52,0.69,0.687,1,-6.164,1,0.0666,0.0267,0.00195,0.35,0.191,102.019,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
4sYZHEiueAYM5klpUbVNyk,What?,3g7vYcdDXnqnDKYFwqXBJP,SB19,18g914rk7rcJP0o4uhz8uE,270192,2021-03-09,52,0.561,0.856,6,-3.71,0,0.19,0.0575,0.0,0.0728,0.507,95.975,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
5Qb6FrDW7ehrglaXBgzPTE,Imposible,1mcqfNCReSFxun2vIWvC28,KZ Tandingan,2xjdl7G9tjIfKQ7xaOzkBu,256715,2019-06-07,52,0.492,0.758,0,-6.476,1,0.397,0.469,0.0,0.108,0.617,203.76,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
5dq4yQhIuy3fn4F3QeQoFk,Wala Ng Bukas,19POcrtA9EM2Bvlgf19VPu,Brian Pepito,2VqZJtaLjpkADqSrUBIzLj,210000,2021-10-27,38,0.713,0.614,0,-5.897,1,0.0336,0.695,0.000785,0.429,0.488,135.35,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
34ob61cxp34Sf7KHK6RnSU,Sa Susunod Na Lang,0iqkVK6sTXi7DZWWOeKy8Q,PDL,79UXZq6nXVVBpZgWWxb9Gq,214606,2018-09-26,65,0.595,0.57,5,-6.232,0,0.12,0.104,0.0,0.0899,0.721,84.929,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
2ShJmQqsGHvcwBrkQWECCp,Sunrise,007MmXwT1HwcXwuyROgNJb,Fred Engay,16c6Zqdj9CUSSr87JyOMcd,146351,2020-11-06,53,0.668,0.514,0,-6.823,1,0.0366,0.168,0.0,0.0852,0.691,112.017,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
3us3yACYidjyZwm9to0czY,Magandang Dilag,2JyNzzFJh2wkkZo7ZjMSs2,JM Bales,7cqjb3DH3G3aLe7VEIuUkQ,237818,2020-11-20,55,0.898,0.458,6,-12.568,0,0.0463,0.07,0.0,0.387,0.748,110.014,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
5p70OUKixtLRpnK5uSdqro,Love Goes,3g7vYcdDXnqnDKYFwqXBJP,SB19,4JlsfnNH8MCDXR0ypy1zcm,221544,2020-07-31,47,0.714,0.663,0,-5.596,1,0.102,0.196,0.0,0.486,0.681,89.984,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
1HwqhHqR60FCREzLkpnhiQ,BamBamBam,0touaoSr4QOLYxBJ9lmGgK,Karencitta,6QdET2QbmoQ0hiT8hTG82G,211182,2019-01-27,0,0.825,0.837,11,-4.397,1,0.213,0.153,0.0,0.21,0.767,120.737,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
1x7DysraeqSgVgj95hHc3U,Araw-Araw Love,3PDFGpPl4ienSn5Vwisfrh,Flow G,4h5wKpTXHfEeYYZIIVOC8g,211278,2020-02-03,58,0.692,0.656,7,-7.452,0,0.0744,0.554,0.0,0.194,0.668,82.985,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
6lbHdRNNrEqh7O7FXxqtlo,Gabi,007MmXwT1HwcXwuyROgNJb,Fred Engay,6tLuwwCdcQhqw88wJ6NFdO,212834,2019-10-04,50,0.516,0.716,1,-4.763,0,0.0416,0.163,1.72e-06,0.327,0.733,90.012,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
4KtAI0WOLiaeOfBT87shZG,Kung Pwede Lang,3FwNjtXQCdxpDOXmgJQGnG,Emman,6z0cwwwXZ3fU7c7i7dNdl1,194811,2020-04-05,52,0.627,0.334,4,-14.688,1,0.0423,0.566,0.0,0.304,0.387,169.983,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
1x8pFCRfBnDqckyB6mlZci,Titig,7dxr6AabRWhsfYRyVJlErK,MC Einstein,4tk561oaKN5jhKhu8XuP1W,259114,2019-12-15,64,0.797,0.447,8,-8.452,1,0.28,0.146,0.0,0.0877,0.645,79.003,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
3X9c4tBzSdGhlO4Fx3WYgW,Lifetime,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,277CpjwmcdLZsHwXpj9D8H,171527,2020-06-04,65,0.386,0.657,7,-5.125,1,0.0316,0.292,1.05e-05,0.393,0.401,179.998,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
0ThEmYRUvDCmaMB4Es3Aa1,Go Up,3g7vYcdDXnqnDKYFwqXBJP,SB19,4UXDrTWMpqGB8x0J8f9XQ4,189047,2020-01-23,41,0.702,0.941,0,-2.293,0,0.043,0.4,0.0,0.146,0.922,125.984,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
6p8f5FM1ZQYl5dQBPneHsO,Akong Damgo,19POcrtA9EM2Bvlgf19VPu,Brian Pepito,3ljfxlTW42UYxQ7A62SGTB,221974,2021-01-07,35,0.716,0.621,1,-6.644,1,0.0291,0.725,0.121,0.113,0.194,119.069,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
1ojVx5LnVcBCGYPL7QC5eW,Umaasa,117XFtbZPnCI1EYKjYZWJc,Skusta Clee,4icBARf3NUeP5SfMRMQOHU,261500,2020-05-19,55,0.633,0.386,2,-9.989,1,0.0345,0.153,0.0,0.0768,0.316,120.267,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
5QZw4F3N3PvuKNKHm9L20b,Bazinga,3g7vYcdDXnqnDKYFwqXBJP,SB19,4bieHSYaRSMRAoDF47qfSf,202506,2021-07-22,54,0.869,0.922,9,-1.452,1,0.0953,0.206,0.0,0.831,0.388,115.034,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
0VZilS61ueHiXgYOZg0WQY,Hanap Ka,5R4HkjoZdxW3ZoVGC0e0qD,Julian Sean,7IAA2cpho5QKgqsOuTnPgz,242500,2019-02-08,0,0.873,0.364,6,-18.038,1,0.0841,0.212,0.00112,0.065,0.475,120.061,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
3R6Hl2e7hAyCfofRRToKAo,Malayo Ka Man,3r0NbTTxtCBUyxcIR4prXr,Jr Crown,4B3cUBkyz5jDoFzL1Lo7N2,254139,2020-03-11,59,0.87,0.597,1,-8.339,1,0.0613,0.18,0.0,0.0902,0.56,103.019,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
1NFpHhc0nSUIrWYskAwDRn,K(NO)W MORE,07jK4mtZH4MyWIK92NcJtS,4TH IMPACT,3czeM78jNxBk9s3T7Sa0kx,211418,2020-03-18,29,0.554,0.676,10,-6.686,0,0.126,0.0188,9.14e-06,0.089,0.659,121.501,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
1pi3VCMlGVaXvrjlVOkBPN,KLWKN,52gTrzyF0DyfkFl1DQz9Oq,Music Hero,1TmGJJPRkYoxPEAo0xFnQV,256572,2019-01-31,64,0.493,0.394,2,-6.997,1,0.0366,0.575,0.0,0.267,0.375,152.03,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
2hLWGufXgFRtvbHTDbmrw7,Katabi,007MmXwT1HwcXwuyROgNJb,Fred Engay,5CKKtTdpoBUOpKOMjy2TgP,266815,2020-12-27,53,0.642,0.281,4,-9.926,0,0.0413,0.811,0.0481,0.111,0.192,74.952,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
77iVPjxBy9Q3GgOxVE1UUA,"Halik Sa Hangin - From ""The Killer Bride""",1mcqfNCReSFxun2vIWvC28,KZ Tandingan,3S4ZOWVwtEGMcxevA5YZO1,288000,2019-08-12,54,0.505,0.552,11,-11.387,0,0.0973,0.623,5.24e-05,0.327,0.407,149.467,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
54b8IPvheXDpro2VR2rWAS,Ivana,2EGJbNf0Hva2C2N6hvhMXD,Soulstice,10stEx5J17TekHdjeh9dOJ,246550,2020-01-06,3,0.87,0.483,8,-7.441,1,0.297,0.281,0.0,0.0526,0.611,100.012,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
2LnVPC5M4puijyF4tKPtO1,Joanna,6nrxik1s5QPX6CfiqeOoNd,Anna Aquino,3q6NmQT2YKSCoEYc2s9j96,211489,2021-10-01,10,0.69,0.722,0,-4.438,1,0.0238,0.114,0.0,0.179,0.672,100.975,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
4YMfE4r1JWADFw2Fn74XW2,Catriona,1SrWbIDP84JcSDr0oTBAQw,Matthaios,6epJqGK57I0W0PMN2kyTso,204512,2019-12-01,55,0.71,0.388,5,-12.106,1,0.0545,0.67,0.0,0.177,0.759,114.858,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
6IdEQ3HUseBeRUYFSzSMdL,Zebbiana,117XFtbZPnCI1EYKjYZWJc,Skusta Clee,4AaygWd1ZnCzZ4ak9EM23s,304664,2019-07-26,61,0.677,0.433,8,-8.518,1,0.037,0.545,0.0,0.105,0.498,134.006,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
2WUhR1SraSy0SVIQKohJb6,Hanggang Sa Huli,3g7vYcdDXnqnDKYFwqXBJP,SB19,4JlsfnNH8MCDXR0ypy1zcm,254469,2020-07-31,56,0.539,0.553,2,-4.338,1,0.0276,0.702,0.0,0.205,0.192,132.045,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
2tzAN1L07SNwnOdgOEeuQr,Pauwi Nako,0iqkVK6sTXi7DZWWOeKy8Q,PDL,33qqYIFSFSVYO3wCkc1Ksh,341573,2018-07-28,62,0.657,0.746,1,-6.277,1,0.0464,0.0175,0.0,0.107,0.467,136.887,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
2dsquIPkqW9mrWyxFMjy2G,Bukid,37QxeXh95HRV1aRwS1hFMY,Jong,135OISL7YHH4wOtZG4h2nW,321739,2019-08-18,46,0.788,0.372,8,-10.039,1,0.0375,0.476,2.67e-06,0.105,0.368,119.999,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
5w0gS64z7eaAIrJXD8bpwT,Padaba,007MmXwT1HwcXwuyROgNJb,Fred Engay,7GhlRm4Z0ao3yKJPeZs5qr,277029,2021-05-07,50,0.337,0.449,0,-9.655,1,0.0316,0.574,0.00126,0.198,0.222,179.801,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
2kRjoaqiyeS0Faus5wKztH,Ikaw Lang,6gcteR920pLEynlHzjSRYd,Kiyo,3EMkSD7V6DOoEAwk9pnOfa,241658,2019-05-10,28,0.705,0.499,7,-8.554,1,0.0714,0.317,1.64e-05,0.131,0.5,79.992,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
0G5qmu4TsdUH19zdcbI9Ui,Vibe With Me,1SrWbIDP84JcSDr0oTBAQw,Matthaios,5wc853BF5VXMkP8kQGUPT5,139180,2019-09-15,58,0.817,0.297,1,-13.695,1,0.0553,0.722,0.0,0.101,0.443,100.031,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
1af1lOwYJjZqvIH19QL9b4,Tamagucci (feat. Soulthrll),5uppePcM1uv6mrpw29yEds,Route 83,7CzqAcT3tNjNHhwqZGNbX7,194579,2020-03-06,28,0.704,0.788,1,-4.854,0,0.0321,0.532,1.09e-05,0.111,0.468,127.969,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
0ZVXBU8LCG0HutT5Oa8eI4,Bangin,5GB0qrWq0mz2OanyfhXGp0,Paul Pablo,1v0xYbW5NagAzjMeBWIM5A,227723,2021-02-26,43,0.769,0.602,9,-7.3,1,0.0312,0.0923,0.0229,0.0594,0.527,104.992,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
0K4lDbom7qAebFYnlhORJT,Fire,007MmXwT1HwcXwuyROgNJb,Fred Engay,7hg1zYGRi2Syz2SUnHVXEv,270550,2019-06-21,51,0.266,0.15,9,-13.047,1,0.0362,0.898,3.5e-06,0.12,0.187,176.74,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
0xAcfMfQZAruCWIF7rmQPn,Buntala,007MmXwT1HwcXwuyROgNJb,Fred Engay,3SM39RbavDYhgBCD7t5cq2,210442,2019-04-27,47,0.483,0.446,10,-7.508,0,0.0282,0.911,0.00411,0.106,0.309,104.464,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
6KySSO56d6oqmBEjsgzJuW,Chevy Cruze,27vsiYWM46whw7WATGpM6j,Miguel Odron,5k41jn2h8jNNehnhcWm6JN,234237,2020-02-28,39,0.731,0.568,6,-7.262,1,0.107,0.558,0.0265,0.0655,0.845,89.984,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
4T7CM071eEoHudiDShZlCJ,Tala,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,42F8uTX1DR3OiaKVtrz3Gr,245053,2015-12-04,3,0.598,0.795,8,-1.602,1,0.0497,0.623,0.000193,0.0971,0.499,97.999,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
0s3blMulBSWhJoA6Cezb6Z,AMAKABOGERA,4JliYPIw09GespZAmZv6rI,Maymay Entrata,1Eh38bZzUklsa4jPf0vDex,185142,2021-10-22,58,0.76,0.934,9,-3.199,1,0.106,0.196,1.37e-05,0.0851,0.403,105.152,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
3iZB3VUDerY5P96rhBKwKr,Dalaga,0YrWkiT8pKvEu71t5Yllj7,Arvey,0JImrioMnXvn5H3mZezAjD,192940,2019-06-21,57,0.889,0.566,0,-5.942,0,0.0618,0.179,0.000537,0.0325,0.937,95.953,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
26KmBmsMNMkN048pYcUCFq,Bayle,007MmXwT1HwcXwuyROgNJb,Fred Engay,0pDbYGA3liSU9WNmIz6l71,266467,2021-03-26,48,0.632,0.385,0,-11.322,1,0.026,0.0203,0.0751,0.0874,0.525,97.486,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
7q9NUxTI5vhWNBq94PYURo,The Baddest,10bk3EHVC30yi6F10nmvL8,BGYO,686RAST484tdwr0GNYZRJA,196129,2021-08-20,29,0.702,0.682,1,-3.598,1,0.193,0.013,0.0,0.0861,0.598,93.053,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
3fNpKcMrEDrnjahY9kN5fQ,Alab (Burning),3g7vYcdDXnqnDKYFwqXBJP,SB19,3twC225hfx6FrfrGAO3zvF,182750,2019-12-25,44,0.715,0.927,0,-2.12,1,0.0604,0.0176,0.0,0.34,0.792,119.974,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
7tVtcdrkn4jXgRwVELs5vg,I Don't Wanna Go,5uppePcM1uv6mrpw29yEds,Route 83,6emngssZDyoa11zo4WDx7G,219428,2019-02-02,33,0.606,0.425,10,-8.94,0,0.0368,0.438,0.000594,0.107,0.498,104.947,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
7HgdhkoIft0UBatXbrLW51,Catching Feelings,0XOSmu9Qn1agQULUVe0dAK,Inigo Pascual,4e6m43YqXErwPF1SLc28FJ,159304,2019-08-02,54,0.64,0.555,11,-6.964,0,0.107,0.355,0.0,0.0924,0.53,172.11,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
652CegYwXhnFnVz3SgGzTO,Ilaw Sa Daan,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,3cvznWGnrhG1Tiga7dqK8x,242790,2016-10-07,53,0.688,0.853,5,-6.678,1,0.0715,0.0344,0.0,0.388,0.512,105.05,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
45Nm4dwbrahPabtJQj8Cf0,Ang Pinagmulan,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5jgXF7anE9kA011VqS44y0,231289,2020-02-07,45,0.55,0.763,7,-5.958,0,0.0345,0.00366,0.0206,0.226,0.532,95.0,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
3pxKwC2y3QapLo7Is83qRs,Kilometro,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,6Y4Jdk2HNG8O79KpnrL1Ow,191213,2014-10-04,0,0.54,0.827,3,-4.958,0,0.123,0.276,1.37e-05,0.219,0.739,84.889,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
510L5aUL8Q81tlygyHy5sE,Cebuana,0touaoSr4QOLYxBJ9lmGgK,Karencitta,6QdET2QbmoQ0hiT8hTG82G,210877,2019-01-27,0,0.591,0.79,5,-7.44,0,0.312,0.472,1.82e-06,0.111,0.475,98.062,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
70jzSG5cvF7G7FkHfhqhT8,No Apology (Wala Akong Paki),0touaoSr4QOLYxBJ9lmGgK,Karencitta,6QdET2QbmoQ0hiT8hTG82G,166857,2019-01-27,0,0.709,0.687,6,-5.695,1,0.173,0.0126,6.51e-06,0.17,0.62,104.876,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
5PjjypAmfFPp5Axknx5mJ9,Can't Get Out,6iWghHqk07KYuZWB21Ff4i,Jem Macatuno,7KShP8LdkytN2aPDIbIkR8,245217,2019-11-15,60,0.615,0.379,10,-10.588,0,0.0514,0.363,0.0,0.109,0.431,137.658,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
7tQ2P3dP76bj1aSEfe8StO,Dantay,6gcteR920pLEynlHzjSRYd,Kiyo,02qNpe3vtTVHzGytclgmWe,292414,2020-02-14,46,0.387,0.36,2,-16.437,1,0.312,0.812,0.00195,0.0936,0.14,70.636,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
4YJotBaxWOXvFxzE3gCLd1,Inlove,007MmXwT1HwcXwuyROgNJb,Fred Engay,4WL2sBUMUTWBhiiuQbZmrc,187738,2022-02-11,44,0.578,0.633,6,-6.194,0,0.0288,0.113,0.0,0.175,0.617,93.959,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
5gtV3gSgfX1exeKgeceHR0,Bisayang Gwapito,19POcrtA9EM2Bvlgf19VPu,Brian Pepito,4J2G9TlVakCI1KY3PPKfcy,180000,2020-01-07,40,0.8,0.521,8,-7.62,0,0.0384,0.342,0.245,0.114,0.22,104.028,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
1WIKNaOjuMPLuwstsy2U7k,Masiram,3KovZIDNYgQY8chiNZo2ZF,Just Hush,4D6Cb7RTowQBTDkuCfJlwU,306000,2018-11-09,0,0.526,0.533,3,-6.02,0,0.038,0.266,4.23e-05,0.117,0.193,91.987,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
3sWLOFGI7dNN6YBM1m1RKB,Miracle Nights,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,11gmNcKrZsOdtpQWT1GDvt,374117,2019-08-24,4,0.883,0.569,1,-8.727,1,0.0617,0.543,6.64e-05,0.0777,0.545,101.999,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
011GTFfE8rqTRMhz5g8IAW,Repeat,2G7VQ1kVhVfNagytlousgm,Al James,4VvCsIUWUn9vwpPaeDIymm,230000,2020-01-24,70,0.844,0.314,9,-13.434,0,0.346,0.434,0.00077,0.0787,0.571,120.039,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
2KoWHNtJrbE0WxWfQjYjyu,Urong Sulong,4HPuFCMUiNcV4f3ew0flbZ,Alisson Shore,5PiVRsrfskS9xkti5BR9dL,267049,2018-08-06,0,0.713,0.342,2,-8.613,1,0.0802,0.554,7.61e-06,0.113,0.662,79.977,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
5jLUKFlEJzOf6b6PCaohFI,I Want You Back,1SrWbIDP84JcSDr0oTBAQw,Matthaios,5aqPbNJP9Kgw3g2DzQFnNz,265247,2019-06-23,53,0.843,0.411,1,-11.46,0,0.42,0.675,0.0,0.179,0.515,94.999,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
1Xg76rrdXgjYcg8sHRjr3W,Pinay Na Sobrang Fine,3Ly8yKs8JYWtEURid2w3Mw,Kyle Zagado,3HGkqWyHYOfkbrPZx17yU0,219850,2020-01-07,48,0.763,0.496,5,-7.022,0,0.0409,0.276,1.48e-06,0.0912,0.726,87.986,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
2mwd0LWLBgtQBEOLG96nbU,Bagay Tayo,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,6r5Q4HTHG4DGcZ7mrfgaRw,397033,2018-12-04,2,0.804,0.557,0,-8.658,1,0.163,0.322,0.0,0.106,0.645,100.053,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
3U8MbjNAP56IrzpbEFn1qN,Pa-umaga,2G7VQ1kVhVfNagytlousgm,Al James,6d3mjDBVhzN8ianGFJsKKE,189019,2018-10-22,69,0.911,0.299,0,-17.179,1,0.0752,0.17,0.00201,0.0952,0.565,130.038,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
6LJ1p1h5EcMK4VPeCLDSoF,Nadarang,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,7MCYCgE6fQHYkhj29FHRcY,232960,2017-12-08,67,0.839,0.535,1,-6.969,1,0.0799,0.609,0.0,0.115,0.693,118.008,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
1dcNEEtODRVZEevQ20Cgmy,Nangangamba,67IN4cLJ7798gUapyZlmac,Zack Tabudlo,4kHntHygZZcKMRXGE2k1Fw,210354,2020-08-07,70,0.62,0.547,1,-6.772,1,0.0248,0.112,0.0,0.19,0.208,98.032,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
59aZ0ioyVrmtdut1KfU5aT,Amatz,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,6uydeIIBbr8sN6XdI3rpuy,234374,2019-03-22,52,0.825,0.496,1,-8.562,1,0.0503,0.00817,0.000511,0.0827,0.185,127.987,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
2pGH2MRfqXyFJtVPVBZ7Gx,Pwede Ba,29zSTMejPhY0m7kwNQ9SPI,Lola Amour,652wi7TL70B3QnNE2wwDSN,342806,2018-06-15,61,0.665,0.325,0,-7.658,1,0.0544,0.607,0.000429,0.105,0.253,79.496,5AflmSf6VX8re8hM2M7v87,OPM Pop Songs 2022
